ref_Gambusia_2Female_RNA	ref_Gambusia_3Female_RNA	ref_Gambusia_4Female_RNA	ref_Gambusia_6Male_RNA	ref_Gambusia_7Male_RNA	ref_Gambusia_8Male_RNA	alt_Gambusia_2Female_RNA	alt_Gambusia_3Female_RNA	alt_Gambusia_4Female_RNA	alt_Gambusia_6Male_RNA	alt_Gambusia_7Male_RNA	alt_Gambusia_8Male_RNA	gene
3.3360000000000003	2.272	3.616	3.3360000000000003	2.184	2.312	1.216	0.392	0.8240000000000001	0.8	0.664	0.456	ENSXMAG00000015921
159.4125	116.8875	165.775	177.775	191.5875	158.3	51.675	42.475	61.8375	55.7625	60.925	51.275	ENSXMAG00000000171
129.10979228486647	79.3620178041543	114.1186943620178	115.16023738872404	171.513353115727	150.37982195845697	22.142433234421365	12.370919881305635	17.700296735905045	18.373887240356087	27.044510385756677	24.178041543026705	ENSXMAG00000025973
121.5	109.75	115.54629629629628	156.30555555555554	132.1851851851852	109.14814814814815	36.361111111111114	32.60185185185185	34.333333333333336	46.268518518518526	38.28703703703704	32.314814814814824	ENSXMAG00000000174
10.484848484848484	4.041666666666667	3.772727272727273	6.965909090909091	4.511363636363637	10.234848484848484	4.53030303030303	1.7121212121212122	1.6515151515151516	2.928030303030303	1.8484848484848484	3.8409090909090913	ENSXMAG00000000182
70.14814814814815	27.48148148148148	15.851851851851851	34.51851851851852	29.85185185185185	12.037037037037035	12.444444444444445	5.592592592592593	2.555555555555556	6.888888888888888	3.703703703703704	2.4444444444444446	ENSXMAG00000027253
2.128571428571429	2.271428571428572	3.4214285714285717	2.7428571428571433	4.121428571428571	3.2357142857142858	0.4928571428571429	0.5357142857142857	0.7071428571428572	0.65	1.05	0.9571428571428572	ENSXMAG00000000185
15.472392638036812	11.263803680981596	32.4601226993865	22.693251533742327	19.85276073619632	18.20245398773006	7.595092024539879	5.0184049079754605	13.668711656441715	8.920245398773007	8.012269938650308	8.024539877300612	ENSXMAG00000015941
23.07522123893805	16.185840707964598	29.035398230088497	29.50884955752212	30.207964601769916	25.6858407079646	7.544247787610621	5.172566371681416	9.938053097345133	10.008849557522122	10.787610619469024	8.283185840707965	ENSXMAG00000000193
4.345454545454547	2.8363636363636364	4.654545454545454	3.836363636363637	5.236363636363637	2.1818181818181817	0.4	0.6545454545454545	0.7090909090909091	0.7272727272727273	0.9090909090909092	0.4	ENSXMAG00000014896
3.2857142857142856	1.9285714285714288	1.4285714285714286	1.0	2.4285714285714284	1.0	0.6428571428571429	0.8571428571428571	1.0714285714285714	0.5714285714285714	1.0	0.35714285714285715	ENSXMAG00000022281
3.1486486486486487	2.108108108108108	11.391891891891891	14.986486486486484	9.648648648648651	2.972972972972973	1.054054054054054	0.7567567567567568	3.608108108108108	4.716216216216216	3.27027027027027	1.0945945945945943	ENSXMAG00000016034
12.351648351648352	12.857142857142858	16.802197802197803	16.703296703296704	16.175824175824175	10.153846153846152	6.461538461538463	6.439560439560441	9.0989010989011	9.087912087912088	7.835164835164836	5.241758241758243	ENSXMAG00000016046
5.061946902654867	3.8584070796460175	5.513274336283187	5.911504424778762	3.699115044247788	2.380530973451328	1.5132743362831858	0.9823008849557522	1.672566371681416	1.7876106194690264	1.327433628318584	0.9026548672566372	ENSXMAG00000027487
45.46	28.4	54.14	39.54	62.48	52.22	20.26	11.7	23.04	15.02	29.32	22.1	ENSXMAG00000028009
9.877862595419847	4.587786259541986	8.236641221374045	10.305343511450381	9.931297709923664	10.511450381679387	2.213740458015267	1.236641221374046	2.33587786259542	2.786259541984733	2.5114503816793894	2.7022900763358777	ENSXMAG00000016077
8.764705882352942	15.147058823529413	9.794117647058824	10.676470588235292	11.911764705882351	9.735294117647056	0.7941176470588235	1.6176470588235294	1.4705882352941178	1.2941176470588236	1.5882352941176472	1.1176470588235294	ENSXMAG00000016102
10.50207468879668	4.319502074688796	6.672199170124482	6.871369294605809	8.248962655601659	6.821576763485477	4.477178423236515	2.087136929460581	3.0373443983402484	3.12448132780083	3.9004149377593365	3.5518672199170123	ENSXMAG00000016104
												ENSXMAG00000016135
												ENSXMAG00000029065
6.225806451612903	4.244239631336407	6.516129032258066	4.105990783410138	5.663594470046082	5.4470046082949315	2.5437788018433185	1.7695852534562213	2.668202764976958	1.8202764976958523	2.4700460829493087	2.0506912442396312	ENSXMAG00000016136
1.901639344262295	2.80327868852459	5.262295081967213	1.7049180327868851	1.6557377049180328	2.721311475409836	0.3606557377049181	0.5245901639344263	0.819672131147541	0.3442622950819672	0.3606557377049181	0.4754098360655738	ENSXMAG00000024822
8.4149377593361	5.385892116182573	8.195020746887966	7.551867219917012	13.00414937759336	11.564315352697095	2.7427385892116183	1.7510373443983402	2.763485477178423	2.5145228215767634	4.0954356846473035	3.282157676348548	ENSXMAG00000029484
55.0625	42.46875	58.953125	53.703125	68.796875	54.390625	7.421875	7.5	8.921875	9.015625	8.890625	9.828125	ENSXMAG00000016153
22.943661971830984	8.507042253521126	12.943661971830986	9.704225352112676	15.352112676056338	17.028169014084508	6.563380281690142	2.4507042253521125	3.422535211267605	2.915492957746478	4.436619718309858	4.732394366197184	ENSXMAG00000027241
23.480392156862745	6.686274509803924	12.31372549019608	7.098039215686273	16.215686274509803	12.588235294117649	3.6176470588235294	1.3823529411764706	2.107843137254902	1.5098039215686274	3.0980392156862746	2.3823529411764706	ENSXMAG00000016157
10.00108108108108	5.771351351351353	8.56	7.005945945945946	6.845945945945946	7.425945945945946	3.2735135135135134	1.9778378378378376	2.7967567567567566	2.26	2.329189189189189	2.5843243243243244	ENSXMAG00000029387
5.081081081081081	2.310810810810811	4.1891891891891895	3.1756756756756763	3.716216216216216	4.243243243243243	2.054054054054054	1.2567567567567568	1.7702702702702702	1.4324324324324325	1.7162162162162162	1.6216216216216215	ENSXMAG00000027816
11.019230769230768	4.326923076923077	8.51923076923077	8.346153846153848	9.23076923076923	8.538461538461537	4.75	1.8653846153846156	4.134615384615385	4.019230769230768	4.25	4.288461538461538	ENSXMAG00000025290
7.95483870967742	3.883870967741936	8.72258064516129	6.2064516129032254	9.180645161290322	7.0	2.2516129032258063	1.0451612903225806	2.2516129032258063	1.5870967741935484	2.7032258064516133	1.4903225806451612	ENSXMAG00000022911
19.73282442748092	11.816793893129773	25.76335877862595	18.0763358778626	12.84732824427481	5.549618320610686	7.229007633587786	4.496183206106871	9.068702290076336	6.801526717557253	5.114503816793894	1.7786259541984732	ENSXMAG00000023176
												ENSXMAG00000016497
28.490706319702607	13.95910780669145	23.736059479553905	20.237918215613387	24.49442379182156	24.94423791821561	9.304832713754648	4.241635687732342	7.75092936802974	6.267657992565056	8.011152416356879	7.970260223048327	ENSXMAG00000029313
20.358178053830226	10.122153209109731	18.20703933747412	14.078674948240163	17.498964803312624	18.633540372670808	7.41407867494824	3.6149068322981366	6.892339544513457	4.832298136645963	6.492753623188406	7.078674948240166	ENSXMAG00000016386
1.66	1.6	2.82	1.5	4.28	2.9	0.22	0.34	0.52	0.26	0.86	0.64	ENSXMAG00000021413
26.50406504065041	11.991869918699189	19.3739837398374	12.601626016260164	32.47154471544715	17.577235772357724	15.983739837398375	6.869918699186993	11.300813008130081	8.081300813008129	19.577235772357724	11.479674796747966	ENSXMAG00000003878
39.83076923076923	15.6	26.907692307692308	16.369230769230768	43.815384615384616	27.753846153846155	16.46153846153846	6.630769230769231	10.784615384615384	7.0769230769230775	19.69230769230769	13.984615384615385	ENSXMAG00000028431
12.363636363636365	12.363636363636365	13.424242424242426	10.06060606060606	14.848484848484848	10.909090909090908	6.242424242424242	5.8181818181818175	6.9393939393939394	4.818181818181818	6.9393939393939394	5.363636363636363	ENSXMAG00000028741
180.96026490066222	122.0860927152318	114.1258278145695	118.9205298013245	142.76158940397352	159.18543046357615	83.43046357615893	58.60927152317882	53.0	58.860927152317885	68.27814569536424	80.45695364238411	ENSXMAG00000027850
												ENSXMAG00000025345
												ENSXMAG00000024034
169.39748953974896	114.8410041841004	109.1589958158996	111.29707112970709	132.30962343096235	150.24267782426782	78.76987447698745	54.811715481171554	51.87866108786611	54.62761506276151	64.81589958158996	75.17573221757323	ENSXMAG00000002456
25.0	23.7	44.86666666666667	24.266666666666666	40.333333333333336	43.76666666666666	5.2	5.7666666666666675	10.933333333333335	5.433333333333334	8.766666666666667	10.2	ENSXMAG00000023212
45.82352941176471	40.80392156862745	57.84313725490196	43.80392156862745	64.11764705882354	56.11764705882353	24.450980392156858	22.019607843137255	32.666666666666664	23.35294117647059	33.392156862745104	30.35294117647059	ENSXMAG00000022186
4.6923076923076925	12.115384615384615	31.538461538461537	14.307692307692307	41.57692307692308	5.538461538461538	0.0	0.0	0.0	0.0	0.0	0.0	ENSXMAG00000028806
4.0	5.97872340425532	47.50354609929078	9.078014184397164	67.82978723404256	4.950354609929078	1.4609929078014183	0.6382978723404256	1.0992907801418441	1.3971631205673758	1.1560283687943262	1.7092198581560285	ENSXMAG00000025860
8.118279569892474	6.43010752688172	9.10752688172043	7.10752688172043	8.86021505376344	8.204301075268816	3.193548387096774	2.6451612903225805	3.7634408602150535	2.8924731182795695	3.3225806451612905	3.6021505376344085	ENSXMAG00000009084
53.519823788546255	7.145374449339207	11.735682819383259	33.502202643171806	36.05286343612335	10.37885462555066	18.277533039647576	3.3480176211453743	4.828193832599119	11.577092511013214	12.044052863436125	4.770925110132159	ENSXMAG00000009082
37.8125	24.28125	31.09375	29.03125	38.671875	35.921875	17.125	10.78125	13.421875	13.5625	16.65625	15.484375	ENSXMAG00000009071
26.51515151515152	8.61038961038961	20.9004329004329	12.012987012987013	22.259740259740262	19.082251082251087	7.891774891774893	2.415584415584416	6.155844155844156	3.389610389610389	6.112554112554113	5.9350649350649345	ENSXMAG00000009050
												ENSXMAG00000009048
2.274111675126904	1.6548223350253808	5.944162436548224	3.6192893401015223	2.4145516074450084	1.7817258883248732	0.7868020304568528	0.5989847715736041	1.964467005076142	1.2961082910321489	0.8663282571912013	0.5956006768189509	ENSXMAG00000009019
13.86046511627907	5.325581395348837	7.604651162790698	3.6279069767441863	11.767441860465114	16.162790697674414	5.325581395348837	2.3488372093023258	3.1860465116279064	1.6511627906976745	4.162790697674419	5.534883720930233	ENSXMAG00000007675
8.717791411042947	5.895705521472392	6.3558282208588945	5.147239263803682	9.613496932515336	12.938650306748464	2.5214723926380374	1.3558282208588956	1.7116564417177915	1.4294478527607362	2.3251533742331287	3.0552147239263805	ENSXMAG00000007652
5.15	1.35	4.1	4.5	3.0	4.2	0.7	0.1	0.45	0.4	0.6	0.35	ENSXMAG00000025492
												ENSXMAG00000007625
5.408045977011494	3.1379310344827585	3.3678160919540234	7.85632183908046	4.344827586206897	4.402298850574713	1.4137931034482758	0.913793103448276	0.9310344827586208	2.235632183908046	1.1781609195402298	1.4597701149425288	ENSXMAG00000025725
3.6	4.4	4.3	5.2	3.1	2.4	0.0	0.0	0.0	0.0	0.0	0.0	ENSXMAG00000007601
												ENSXMAG00000019828
												ENSXMAG00000007597
												ENSXMAG00000007589
3.1875	2.25	3.3125	5.25	2.375	8.1875	0.9375	0.25	0.6875	1.1875	0.5	1.0625	ENSXMAG00000007574
												ENSXMAG00000017068
												ENSXMAG00000007566
												ENSXMAG00000029737
5.095238095238095	0.8571428571428571	3.238095238095238	2.380952380952381	4.6190476190476195	0.6190476190476191	1.238095238095238	0.19047619047619047	0.7142857142857143	0.6190476190476191	1.0	0.047619047619047616	ENSXMAG00000007554
9.646586345381523	3.465863453815261	5.240963855421687	4.4417670682730925	6.690763052208835	5.244979919678715	3.8232931726907635	1.3172690763052208	2.132530120481928	1.6987951807228916	2.5421686746987957	1.7751004016064258	ENSXMAG00000007542
34.21917808219178	18.743150684931507	18.599315068493148	13.674657534246574	28.934931506849317	54.91780821917809	10.287671232876713	5.520547945205481	5.530821917808219	4.318493150684931	9.092465753424657	16.42808219178082	ENSXMAG00000007540
												ENSXMAG00000028891
0.75	0.0	0.0	2.375	2.625	2.25	0.25	0.0	0.0	0.875	1.0	0.75	ENSXMAG00000007528
4.3538461538461535	1.3076923076923077	4.076923076923077	1.2153846153846153	1.9384615384615385	1.3230769230769228	0.5384615384615384	0.13846153846153847	0.7076923076923077	0.18461538461538465	0.2769230769230769	0.16923076923076924	ENSXMAG00000007525
4.591836734693878	5.010204081632653	5.132653061224491	8.724489795918366	3.6326530612244903	2.2755102040816326	1.5306122448979589	1.8469387755102042	1.836734693877551	3.0306122448979598	1.5408163265306123	0.9081632653061223	ENSXMAG00000007521
												ENSXMAG00000007518
17.257142857142856	14.742857142857142	17.485714285714284	21.771428571428565	17.914285714285715	19.314285714285713	7.2	6.114285714285713	5.914285714285715	7.942857142857143	7.7714285714285705	6.2857142857142865	ENSXMAG00000007515
5.7125	3.3125	6.075	5.35	6.86875	6.55625	2.19375	1.4375	2.75	2.3625	3.19375	2.59375	ENSXMAG00000019827
3.0	0.0	0.0	4.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	ENSXMAG00000007514
38.65853658536585	40.95121951219512	53.6829268292683	36.634146341463406	53.02439024390244	62.926829268292686	6.585365853658537	8.21951219512195	9.48780487804878	6.121951219512195	8.731707317073171	12.51219512195122	ENSXMAG00000007510
4.25	0.0	4.5	5.25	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	ENSXMAG00000007479
134.6221198156682	69.03225806451613	147.2626728110599	129.84331797235023	102.41935483870968	88.32258064516131	34.995391705069125	16.465437788018438	36.08294930875576	31.71889400921659	25.631336405529954	26.391705069124427	ENSXMAG00000007477
2.125	0.0	1.75	1.75	0.25	1.75	1.5	0.0	1.375	1.5	0.25	0.875	ENSXMAG00000007473
56.66149870801034	54.90439276485788	396.88372093023264	217.3514211886305	186.65374677002583	60.32299741602067	13.483204134366925	13.44186046511628	84.39793281653746	57.175710594315255	40.88113695090439	12.945736434108527	ENSXMAG00000007455
2.2716049382716053	2.1111111111111107	3.2345679012345685	3.8353909465020575	2.469135802469136	4.432098765432099	0.5967078189300411	0.4855967078189301	0.8477366255144033	0.8888888888888888	0.6049382716049383	1.1111111111111112	ENSXMAG00000007431
4.167701863354037	0.8447204968944101	2.6335403726708075	2.9627329192546585	2.9006211180124217	4.428571428571429	0.7391304347826086	0.20496894409937888	0.577639751552795	0.7453416149068323	0.5031055900621118	0.8509316770186336	ENSXMAG00000007422
44.337016574585626	33.32596685082873	42.011049723756905	68.92817679558011	42.127071823204425	64.7182320441989	16.812154696132602	12.116022099447514	14.701657458563535	22.82872928176796	14.397790055248619	20.646408839779006	ENSXMAG00000024222
												ENSXMAG00000023008
												ENSXMAG00000021797
												ENSXMAG00000019826
4.236180904522613	2.6331658291457285	2.6532663316582914	4.0	6.447236180904522	2.814070351758794	1.4020100502512562	0.8442211055276382	0.9447236180904522	1.3618090452261309	2.0804020100502507	1.0552763819095476	ENSXMAG00000024497
5.90952380952381	3.3857142857142857	4.428571428571429	3.1619047619047618	6.1952380952380945	9.133333333333333	1.947619047619048	1.2666666666666666	1.6571428571428573	1.138095238095238	2.357142857142857	3.2142857142857144	ENSXMAG00000007383
7.660839160839161	7.0174825174825175	11.751748251748252	15.758741258741257	8.447552447552447	7.3776223776223775	2.702797202797203	2.3286713286713288	3.636363636363636	5.062937062937063	2.6538461538461537	2.5769230769230766	ENSXMAG00000007379
13.582329317269075	8.429718875502008	12.85140562248996	10.46987951807229	12.63855421686747	12.534136546184738	4.253012048192772	2.570281124497992	4.020080321285141	3.409638554216868	3.6385542168674703	4.2971887550200805	ENSXMAG00000007376
3.333333333333333	2.0	2.75	3.375	3.333333333333333	7.333333333333332	0.25	0.125	0.125	0.3333333333333333	0.25	0.08333333333333333	ENSXMAG00000007370
8.64797507788162	6.613707165109035	7.342679127725858	11.781931464174454	10.576323987538943	23.214953271028037	2.9127725856697815	2.2118380062305296	2.467289719626168	3.794392523364486	3.4299065420560746	7.990654205607478	ENSXMAG00000007353
10.135802469135802	3.8271604938271606	3.1234567901234573	5.876543209876544	6.407407407407407	6.851851851851853	4.0	1.3209876543209875	1.3209876543209875	2.1604938271604937	2.45679012345679	2.5308641975308643	ENSXMAG00000007352
4.237804878048781	2.713414634146341	4.121951219512195	3.2926829268292686	7.323170731707318	7.280487804878049	1.451219512195122	0.8414634146341463	1.3597560975609757	1.2012195121951221	2.658536585365854	2.341463414634146	ENSXMAG00000007347
												ENSXMAG00000007342
7.634615384615384	4.6923076923076925	12.201923076923075	7.971153846153847	11.480769230769232	12.125	2.1826923076923075	1.4903846153846154	3.4903846153846154	2.230769230769231	3.2115384615384617	3.4903846153846154	ENSXMAG00000019825
1.4658385093167705	1.0559006211180124	4.465838509316769	1.5196687370600417	12.761904761904766	8.385093167701863	0.463768115942029	0.3188405797101449	1.3643892339544514	0.40993788819875776	4.231884057971015	2.701863354037267	ENSXMAG00000007315
												ENSXMAG00000007313
403.0625	316.5625	469.5	510.1875	506.125	491.6875	65.125	50.9375	74.9375	80.875	80.125	80.4375	ENSXMAG00000007289
3.9066666666666663	1.8666666666666667	1.7733333333333334	4.626666666666667	1.3866666666666667	2.7333333333333334	1.0666666666666669	0.6	0.5866666666666667	1.4533333333333334	0.4666666666666667	0.8266666666666667	ENSXMAG00000007288
												ENSXMAG00000020852
5.2	0.6	2.0	1.4	3.6	0.6	2.0	0.0	0.4	0.0	0.0	0.0	ENSXMAG00000007246
2.4050632911392404	1.4936708860759491	3.708860759493671	2.3291139240506333	2.848101265822785	1.5569620253164558	0.6962025316455697	0.6708860759493671	1.2531645569620251	0.810126582278481	0.9367088607594936	0.4810126582278481	ENSXMAG00000007242
4.4344262295081975	0.8934426229508197	2.360655737704918	4.0163934426229515	3.0737704918032787	0.4098360655737705	2.114754098360656	0.4180327868852459	0.8770491803278688	1.901639344262295	1.459016393442623	0.21311475409836064	ENSXMAG00000007223
4.017543859649122	2.491228070175439	3.0847953216374266	4.423976608187133	4.529239766081871	3.1871345029239766	2.0058479532163744	1.5087719298245614	1.590643274853801	2.456140350877193	2.441520467836257	1.7719298245614037	ENSXMAG00000007201
4.835955056179777	4.674157303370786	5.280898876404494	7.919101123595506	3.878651685393258	5.3752808988764045	1.635955056179775	1.701123595505618	1.9977528089887644	2.8022471910112356	1.3505617977528093	2.0202247191011242	ENSXMAG00000007153
11.410256410256409	8.128205128205128	15.776223776223777	12.603729603729606	12.585081585081587	7.400932400932401	3.734265734265734	2.741258741258741	5.139860139860139	4.221445221445221	4.03030303030303	2.5337995337995336	ENSXMAG00000009512
4.469964664310954	5.583038869257951	6.480565371024735	4.720848056537101	4.869257950530035	6.957597173144876	1.9151943462897527	2.399293286219081	3.0353356890459358	2.1554770318021204	2.335689045936396	2.908127208480565	ENSXMAG00000021121
23.366795366795362	18.324324324324323	19.505791505791507	24.31660231660232	23.826254826254825	30.09652509652509	11.972972972972975	9.011583011583012	9.528957528957529	12.216216216216214	10.849420849420849	14.760617760617759	ENSXMAG00000007107
												ENSXMAG00000028786
												ENSXMAG00000007082
												ENSXMAG00000019824
0.5097276264591439	2.0739299610894943	39.69649805447471	2.22568093385214	50.53696498054474	126.08560311284047	0.2490272373540856	1.1712062256809341	21.708171206225682	1.233463035019455	27.891050583657588	64.94552529182879	ENSXMAG00000007029
25.031746031746028	14.788359788359788	13.936507936507935	8.529100529100528	25.952380952380953	40.439153439153436	8.851851851851851	5.137566137566138	4.6613756613756605	2.9576719576719577	9.375661375661377	14.333333333333336	ENSXMAG00000006980
4.056872037914692	3.0687203791469195	3.585308056872038	4.220379146919432	4.528436018957347	3.609004739336493	1.3293838862559242	0.990521327014218	1.1421800947867298	1.3909952606635072	1.4881516587677726	1.1303317535545023	ENSXMAG00000006964
3.515228426395939	5.0203045685279175	8.195431472081218	6.129441624365482	4.715736040609137	3.7005076142131985	1.2918781725888324	1.982233502538071	3.035532994923858	2.434010152284264	1.8096446700507611	1.398477157360406	ENSXMAG00000006926
28.17465753424657	13.083904109589039	16.823630136986306	15.686643835616438	17.909246575342465	22.349315068493148	9.073630136986301	4.368150684931507	5.474315068493151	5.148972602739726	6.068493150684931	7.077054794520548	ENSXMAG00000006889
48.819672131147534	52.540983606557376	51.68852459016394	56.15573770491803	53.4344262295082	22.049180327868854	27.459016393442624	27.79508196721311	26.688524590163933	30.590163934426233	28.385245901639344	12.237704918032787	ENSXMAG00000006879
41.30049261083744	18.86206896551724	21.235221674876847	16.713054187192117	22.915024630541872	42.966748768472904	16.594827586206893	7.580049261083744	8.63423645320197	7.088669950738916	9.364532019704434	18.681034482758623	ENSXMAG00000006842
												ENSXMAG00000019823
												ENSXMAG00000006839
11.136674259681094	6.501138952164009	7.355353075170842	8.041002277904328	10.968109339407745	10.353075170842825	5.587699316628702	3.4601366742596813	3.605922551252848	4.093394077448747	5.596810933940773	5.665148063781321	ENSXMAG00000023274
7.306295399515737	5.823244552058111	7.766343825665859	9.02542372881356	7.092009685230024	7.594430992736077	3.25544794188862	2.38861985472155	3.320823244552058	3.8559322033898304	2.9697336561743337	3.3668280871670704	ENSXMAG00000006821
4.552380952380952	4.685714285714286	5.742857142857143	3.638095238095238	5.866666666666666	15.219047619047618	1.7238095238095241	1.7238095238095241	1.6285714285714286	1.238095238095238	1.8666666666666667	5.257142857142857	ENSXMAG00000022678
2.601851851851852	2.328703703703704	1.6666666666666667	3.185185185185185	2.3888888888888893	2.75	0.6296296296296297	0.5833333333333334	0.4583333333333333	0.8379629629629629	0.5555555555555556	0.6851851851851852	ENSXMAG00000019822
4.332574031890661	3.041002277904328	3.255125284738041	4.239179954441913	3.8041002277904328	3.8337129840546695	1.9020501138952164	1.3029612756264235	1.4396355353075168	1.8815489749430525	1.7471526195899771	1.5785876993166288	ENSXMAG00000006750
6.313131313131312	2.656565656565657	3.04040404040404	4.05050505050505	4.429292929292928	11.035353535353536	2.292929292929293	1.0	1.0606060606060606	1.4393939393939394	1.7929292929292933	4.616161616161617	ENSXMAG00000006747
11.417910447761194	7.925373134328357	12.134328358208954	11.828358208955224	9.044776119402988	12.201492537313433	4.813432835820897	3.3955223880597014	5.4477611940298525	4.634328358208955	3.544776119402985	5.08955223880597	ENSXMAG00000006738
21.70192307692308	19.759615384615387	17.048076923076927	17.76923076923077	17.08653846153846	31.5	8.788461538461537	7.5769230769230775	7.394230769230768	6.875	6.586538461538463	12.019230769230768	ENSXMAG00000006729
6.471698113207547	3.9150943396226414	5.688679245283018	11.471698113207545	7.245283018867924	3.7735849056603774	2.150943396226415	1.3867924528301887	2.009433962264151	3.5660377358490565	2.5754716981132075	1.2075471698113207	ENSXMAG00000006706
52.26315789473684	38.87105263157895	35.83157894736842	44.92894736842105	41.08684210526316	53.31842105263158	21.25526315789474	17.21315789473684	15.847368421052632	19.32894736842105	17.989473684210527	22.60789473684211	ENSXMAG00000006650
0.75	2.25	0.0	3.75	3.75	1.5	0.25	0.75	0.0	1.25	1.25	0.5	ENSXMAG00000006576
												ENSXMAG00000006575
2.8613861386138613	1.792079207920792	3.207920792079208	4.495049504950496	2.8316831683168315	2.4851485148514847	0.9801980198019802	0.6534653465346535	1.1386138613861383	1.5544554455445545	1.0495049504950495	0.8712871287128713	ENSXMAG00000006563
9.233870967741936	5.25	9.733870967741936	9.959677419354838	6.451612903225807	9.71774193548387	3.766129032258065	2.3145161290322585	3.943548387096774	4.169354838709677	2.4596774193548385	3.7016129032258074	ENSXMAG00000006559
9.5452016689847	6.618915159944367	8.112656467315716	6.1641168289290675	6.874826147426982	11.716272600834492	3.7426981919332407	2.5159944367176634	3.3435326842837267	2.375521557719054	2.7621696801112656	4.148817802503477	ENSXMAG00000006538
114.67741935483869	65.48387096774194	94.752688172043	112.3763440860215	90.06451612903227	102.73118279569893	56.483870967741936	33.38709677419355	48.55913978494624	57.70967741935484	46.79569892473118	55.9247311827957	ENSXMAG00000028206
75.28125	55.32291666666666	83.52083333333333	90.01041666666669	70.125	61.89583333333334	15.375	12.333333333333336	16.333333333333332	17.447916666666668	14.114583333333336	13.520833333333336	ENSXMAG00000021335
6.568376068376068	7.1730769230769225	12.997863247863247	4.561965811965811	14.205128205128204	9.288461538461537	1.3504273504273503	2.141025641025641	3.5042735042735043	0.9829059829059827	4.784188034188034	2.6880341880341883	ENSXMAG00000006536
3.284482758620689	0.21551724137931036	3.8620689655172415	2.4224137931034484	1.8706896551724137	0.8793103448275862	0.5689655172413793	0.05172413793103448	0.6810344827586207	0.3706896551724138	0.3620689655172414	0.1810344827586207	ENSXMAG00000006521
6.087999999999999	4.168	5.816	8.824	5.88	6.272	1.528	0.92	1.4080000000000001	1.984	1.432	1.824	ENSXMAG00000006508
7.077551020408162	3.9387755102040822	6.16734693877551	6.2326530612244895	6.116326530612245	6.338775510204082	3.2632653061224484	1.8244897959183672	2.8285714285714287	2.8	2.973469387755102	2.8693877551020406	ENSXMAG00000006472
9.352733686067019	7.522045855379188	13.156966490299823	11.164021164021163	9.3668430335097	10.416225749559082	2.9276895943562615	2.5202821869488536	4.467372134038801	3.4232804232804237	2.8077601410934743	3.3703703703703702	ENSXMAG00000006457
2.8936170212765964	3.1170212765957452	5.531914893617022	2.5531914893617023	2.0	2.0	1.1170212765957446	1.1702127659574468	1.9893617021276595	0.8829787234042553	0.8085106382978723	0.5851063829787234	ENSXMAG00000006446
												ENSXMAG00000006440
20.891566265060238	14.461847389558232	14.566265060240966	17.0	24.775100401606426	31.847389558232926	6.3453815261044175	5.329317269076305	5.477911646586344	5.859437751004016	9.076305220883533	11.883534136546185	ENSXMAG00000006416
3.9259259259259265	3.6296296296296298	7.333333333333332	8.185185185185185	6.074074074074074	7.074074074074074	1.3333333333333333	1.2222222222222223	1.9629629629629632	3.2592592592592586	2.1481481481481484	2.185185185185185	ENSXMAG00000006396
4.0	1.5	3.0	2.5	1.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	ENSXMAG00000006388
2.0769230769230766	3.1923076923076925	2.3461538461538463	1.8846153846153848	1.807692307692308	3.615384615384616	0.1153846153846154	0.2307692307692308	0.3461538461538461	0.2692307692307692	0.19230769230769232	0.5	ENSXMAG00000006382
												ENSXMAG00000026044
8.359447004608295	5.811059907834102	12.612903225806454	7.811059907834102	5.350230414746544	6.3917050691244235	3.5806451612903225	2.419354838709677	4.797235023041475	3.115207373271889	2.161290322580645	2.912442396313364	ENSXMAG00000006308
												ENSXMAG00000021775
1.7017543859649122	2.508771929824561	8.263157894736842	4.614035087719298	4.912280701754386	0.6491228070175439	0.19298245614035087	0.5087719298245614	1.350877192982456	0.7894736842105263	0.7719298245614035	0.10526315789473684	ENSXMAG00000029893
10.035353535353536	5.7020202020202015	22.934343434343443	15.772727272727273	6.7727272727272725	4.575757575757576	3.141414141414141	2.0050505050505047	7.7020202020202015	5.414141414141414	2.2424242424242418	1.7676767676767675	ENSXMAG00000006273
11.966666666666667	7.338095238095237	9.704761904761904	11.31904761904762	12.16190476190476	13.228571428571426	3.5285714285714285	2.1095238095238096	2.6142857142857143	3.5380952380952384	3.8142857142857145	3.6047619047619053	ENSXMAG00000006253
5.801302931596093	4.501628664495113	7.2052117263843645	7.866449511400652	4.061889250814332	3.8664495114006514	3.3061889250814334	2.6807817589576546	4.286644951140065	4.462540716612378	2.2052117263843654	2.185667752442997	ENSXMAG00000029786
3.8571428571428568	1.7714285714285714	2.2142857142857144	2.271428571428572	2.2857142857142856	2.7571428571428567	2.2	1.1857142857142855	1.1142857142857143	0.9428571428571428	1.1857142857142855	1.3142857142857145	ENSXMAG00000019821
1.6666666666666667	0.5	2.0	2.0	1.8333333333333333	0.6666666666666666	1.0	0.3333333333333333	1.8333333333333333	1.0	1.1666666666666667	0.3333333333333333	ENSXMAG00000006243
